Date,Meal_Type,Day,Month,Year,Students_Registered,Students_Present,Faculty_Present,Staff_Present,Visitors,Hostel_Students,Total_Campus_Population,Scheduled_Classes,Exam_Period,Holiday,Semester_Week,Weather,Temperature_C,Rainfall_mm,Humidity,Campus_Event,Special_Menu,Menu_Category,Meal_Price,Previous_Day_Meals_Sold,Previous_Week_Average,Meals_Sold,Meals_Prepared,Food_Waste_kg
2023-11-28,Dinner,Tuesday,November,2023,1273,950,177,116,18,826,1261,7,No,No,4,Sunny,31,0,69,No Event,No,Continental,40,1886,2222,650,752,11.18
2023-11-29,Lunch,Wednesday,November,2023,2278,1481,172,99,43,302,1795,2,Yes,No,12,Rainy,29,67,50,Cultural Fest,No,Fast Food,56,1474,1588,2787,2880,13.77
2023-11-30,Lunch,Thursday,November,2023,2161,1445,89,60,34,541,1628,2,No,No,16,Cloudy,33,0,67,No Event,No,Chinese,112,809,1225,1638,1690,5.48
2023-12-01,Dinner,Friday,December,2023,1223,1023,148,54,27,486,1252,4,No,No,3,Sunny,34,0,75,No Event,No,Indian,45,2235,2045,673,730,7.89
2023-12-02,Dinner,Saturday,December,2023,2245,1805,128,94,45,914,2072,4,No,No,3,Sunny,33,0,61,No Event,No,Indian,74,2194,602,1177,1310,12.67
2023-12-03,Dinner,Sunday,December,2023,1627,1269,118,123,48,534,1558,4,No,No,13,Sunny,21,0,56,Placement Drive,No,South Indian,94,1994,1335,1047,1185,16.57
2023-12-04,Breakfast,Monday,December,2023,2255,2025,113,96,2,477,2236,7,Yes,Yes,7,Rainy,23,34,73,No Event,No,Indian,77,1154,1928,354,401,4.2
2023-12-05,Lunch,Tuesday,December,2023,2062,1652,181,55,38,898,1926,6,No,No,13,Rainy,23,59,79,No Event,Yes,Chinese,86,635,962,2282,2428,14.11
2023-12-06,Lunch,Wednesday,December,2023,1538,1177,89,129,26,616,1421,6,No,No,8,Sunny,26,0,71,No Event,No,Continental,96,958,2019,1271,1291,2.52
2023-12-07,Lunch,Thursday,December,2023,1711,1194,88,144,16,552,1442,4,No,No,9,Sunny,24,0,59,No Event,No,South Indian,62,858,773,1601,1698,8.67
2023-12-08,Lunch,Friday,December,2023,2293,2055,139,136,14,610,2344,6,No,No,2,Sunny,21,0,42,No Event,No,Fast Food,72,2372,1978,2711,2826,16.9
2023-12-09,Breakfast,Saturday,December,2023,1871,1539,175,143,41,491,1898,2,No,No,8,Sunny,21,0,79,No Event,No,Continental,81,2486,2322,1182,1320,14.72
2023-12-10,Lunch,Sunday,December,2023,2311,1566,84,133,38,302,1821,5,No,No,12,Sunny,35,0,50,No Event,No,South Indian,114,1701,2207,2033,2091,6.51
2023-12-11,Lunch,Monday,December,2023,2076,1753,114,138,21,457,2026,6,No,No,15,Sunny,29,0,62,Sports Day,No,Indian,112,2169,1717,2269,2330,5.12
2023-12-12,Breakfast,Tuesday,December,2023,1770,1376,90,148,19,485,1633,2,No,No,2,Sunny,31,0,48,No Event,No,Fast Food,40,556,1216,1261,1347,9.37
2023-12-13,Lunch,Wednesday,December,2023,1963,1753,121,118,26,440,2018,5,No,No,14,Sunny,21,0,60,No Event,Yes,Fast Food,71,1012,1658,2639,2772,12.21
2023-12-14,Breakfast,Thursday,December,2023,2442,2260,159,112,34,350,2565,5,No,No,5,Sunny,37,0,41,No Event,No,South Indian,73,1574,662,1824,1860,5.37
2023-12-15,Lunch,Friday,December,2023,1912,1587,170,116,46,990,1919,4,No,No,2,Sunny,28,0,72,No Event,No,Fast Food,72,1022,861,2187,2222,3.5
2023-12-16,Breakfast,Saturday,December,2023,1788,1554,99,96,4,966,1753,7,No,No,2,Sunny,29,0,57,Cultural Fest,No,Chinese,41,2292,2198,1566,1639,6.7
2023-12-17,Lunch,Sunday,December,2023,1966,1311,130,83,1,724,1525,4,No,No,9,Cloudy,22,0,72,No Event,No,Chinese,114,1053,2325,1609,1749,13.77
2023-12-18,Lunch,Monday,December,2023,2493,2039,80,61,40,674,2220,2,No,No,16,Cloudy,29,0,68,No Event,No,Chinese,44,517,2111,2378,2487,12.79
2023-12-19,Lunch,Tuesday,December,2023,2018,1768,169,76,49,924,2062,4,No,No,1,Rainy,21,41,55,No Event,Yes,South Indian,110,1057,1120,2557,2644,10.11
2023-12-20,Lunch,Wednesday,December,2023,1277,1020,90,118,44,419,1272,5,No,No,16,Cloudy,36,0,83,No Event,No,Indian,46,2038,810,1226,1319,13.7
2023-12-21,Dinner,Thursday,December,2023,1209,1001,140,135,19,900,1295,2,No,No,16,Rainy,21,36,65,No Event,No,Fast Food,111,2242,612,777,923,12.66
2023-12-22,Breakfast,Friday,December,2023,1835,1687,158,117,6,917,1968,2,No,No,9,Sunny,18,0,58,No Event,No,Continental,48,1015,2425,1157,1290,17.16
2023-12-23,Breakfast,Saturday,December,2023,2409,1709,118,77,35,669,1939,7,No,No,4,Rainy,18,46,47,No Event,No,Fast Food,84,1756,1292,1523,1579,5.64
2023-12-24,Dinner,Sunday,December,2023,2344,1592,183,120,7,716,1902,7,No,No,11,Rainy,24,57,59,No Event,No,Fast Food,61,787,2074,1220,1296,8.15
2023-12-25,Breakfast,Monday,December,2023,1791,1535,127,94,26,506,1782,2,No,No,7,Cloudy,20,0,82,No Event,Yes,Continental,82,827,1677,1175,1248,5.86
2023-12-26,Dinner,Tuesday,December,2023,1917,1719,161,147,5,842,2032,7,No,No,2,Sunny,18,0,83,No Event,No,Fast Food,59,1050,1708,1273,1310,3.19
2023-12-27,Dinner,Wednesday,December,2023,1764,1596,167,51,23,463,1837,7,No,No,17,Rainy,26,39,62,Placement Drive,No,South Indian,88,1715,1675,1137,1252,14.95
2023-12-28,Lunch,Thursday,December,2023,2497,2103,107,58,35,932,2303,4,No,No,9,Sunny,25,0,53,No Event,No,South Indian,89,1713,1235,2581,2723,17.82
2023-12-29,Dinner,Friday,December,2023,1609,1448,168,128,4,433,1748,7,No,No,15,Sunny,27,0,66,Convocation,No,Fast Food,99,1148,1843,1459,1488,2.95
2023-12-30,Breakfast,Saturday,December,2023,1557,1339,166,80,19,934,1604,4,No,No,10,Rainy,35,32,60,No Event,No,Fast Food,98,1500,677,1155,1179,3.4
2023-12-31,Lunch,Sunday,December,2023,1297,877,154,85,19,600,1135,4,Yes,No,3,Cloudy,31,0,43,Placement Drive,No,Chinese,59,501,1993,1360,1483,11.37
2024-01-01,Lunch,Monday,January,2024,2206,1938,176,64,40,389,2218,6,Yes,No,12,Sunny,20,0,54,No Event,No,Fast Food,43,2215,714,2785,2892,13.94
2024-01-02,Lunch,Tuesday,January,2024,1440,1013,159,146,39,371,1357,7,No,No,16,Sunny,25,0,48,No Event,No,Fast Food,77,1571,1735,1609,1752,18.26
2024-01-03,Dinner,Wednesday,January,2024,1756,1266,115,111,33,658,1525,7,No,No,6,Sunny,32,0,76,Cultural Fest,No,Chinese,63,1442,1177,1170,1223,5.61
2024-01-04,Breakfast,Thursday,January,2024,1910,1467,166,80,38,848,1751,6,Yes,No,15,Cloudy,25,0,65,No Event,No,Fast Food,61,2410,945,1430,1558,11.67
2024-01-05,Lunch,Friday,January,2024,2337,1739,149,76,49,400,2013,6,No,No,9,Rainy,19,8,49,No Event,No,Chinese,44,1467,776,2157,2182,3.61
2024-01-06,Lunch,Saturday,January,2024,2464,1839,186,51,9,923,2085,2,No,No,3,Sunny,29,0,49,No Event,Yes,Fast Food,67,978,937,2765,2911,14.14
2024-01-07,Lunch,Sunday,January,2024,1355,949,141,122,2,329,1214,4,No,No,6,Cloudy,22,0,64,Sports Day,Yes,Chinese,78,570,716,1507,1595,12.87
2024-01-08,Breakfast,Monday,January,2024,1551,1144,167,92,48,849,1451,6,No,No,7,Sunny,23,0,49,No Event,Yes,South Indian,76,980,672,1234,1321,12.51
2024-01-09,Lunch,Tuesday,January,2024,1243,815,181,50,33,465,1079,2,No,No,15,Cloudy,26,0,84,No Event,No,Continental,70,2240,1576,1002,1131,13.31
2024-01-10,Dinner,Wednesday,January,2024,1791,1418,185,132,34,691,1769,5,No,No,1,Cloudy,34,0,78,No Event,Yes,Continental,92,1676,816,972,1111,19.57
2024-01-11,Breakfast,Thursday,January,2024,1337,1177,149,58,36,820,1420,6,No,No,14,Cloudy,36,0,53,No Event,Yes,Chinese,58,1545,2419,1160,1277,10.49
2024-01-12,Dinner,Friday,January,2024,1635,1485,89,109,44,576,1727,2,No,No,4,Sunny,37,0,48,No Event,Yes,South Indian,93,643,612,1226,1319,13.6
2024-01-13,Lunch,Saturday,January,2024,1953,1750,165,51,44,468,2010,3,No,No,11,Sunny,31,0,84,No Event,Yes,Fast Food,62,1777,653,2702,2769,9.75
2024-01-14,Lunch,Sunday,January,2024,1342,1039,166,107,37,574,1349,6,No,No,16,Sunny,20,0,46,No Event,No,South Indian,90,1028,2095,1498,1600,10.45
2024-01-15,Lunch,Monday,January,2024,2223,1932,84,114,45,548,2175,5,No,No,15,Sunny,36,0,74,Placement Drive,No,Chinese,46,2243,603,2381,2464,7.66
2024-01-16,Breakfast,Tuesday,January,2024,1461,1075,107,61,22,811,1265,2,Yes,No,5,Sunny,21,0,49,Sports Day,Yes,South Indian,56,2269,1377,1277,1306,3.65
2024-01-17,Lunch,Wednesday,January,2024,1711,1140,138,104,36,411,1418,7,No,No,5,Sunny,30,0,66,No Event,Yes,Fast Food,116,1418,986,1934,1959,3.05
2024-01-18,Dinner,Thursday,January,2024,1872,1596,88,139,20,891,1843,7,No,No,2,Rainy,22,41,42,Convocation,Yes,Continental,59,1217,616,1344,1368,2.7
2024-01-19,Lunch,Friday,January,2024,1261,1065,118,59,26,317,1268,6,No,No,10,Cloudy,22,0,87,Sports Day,No,Continental,118,1989,1910,1323,1408,8.73
2024-01-20,Dinner,Saturday,January,2024,1230,1095,192,114,0,759,1401,6,No,No,12,Sunny,36,0,49,No Event,No,South Indian,106,984,2499,930,974,5.67
2024-01-21,Lunch,Sunday,January,2024,2148,1793,187,114,8,379,2102,3,No,No,12,Rainy,28,43,58,No Event,Yes,South Indian,101,1689,717,2687,2825,17.95
2024-01-22,Breakfast,Monday,January,2024,2001,1394,171,110,2,498,1677,2,Yes,No,9,Sunny,33,0,58,No Event,No,Indian,89,2387,2200,1212,1239,2.6
2024-01-23,Lunch,Tuesday,January,2024,2392,2167,141,144,37,415,2489,2,No,No,5,Rainy,33,61,81,No Event,Yes,Continental,73,1608,2293,2565,2651,10.92
2024-01-24,Dinner,Wednesday,January,2024,1465,1227,168,124,35,843,1554,2,No,No,7,Sunny,36,0,81,No Event,No,South Indian,118,1057,1022,933,954,2.99
2024-01-25,Lunch,Thursday,January,2024,1507,1344,186,118,33,522,1681,4,No,No,1,Sunny,25,0,81,No Event,No,Chinese,117,2375,1526,1735,1873,19.77
2024-01-26,Dinner,Friday,January,2024,1658,1462,117,84,29,761,1692,7,No,No,8,Sunny,20,0,51,Placement Drive,No,South Indian,109,1457,1878,1039,1175,15.74
2024-01-27,Dinner,Saturday,January,2024,2408,1780,170,60,30,387,2040,3,No,No,3,Rainy,20,73,89,Cultural Fest,No,South Indian,97,2246,2408,1591,1621,3.06
2024-01-28,Lunch,Sunday,January,2024,1533,1030,103,117,29,731,1279,7,No,No,9,Sunny,21,0,80,No Event,No,Indian,98,1304,1790,1288,1424,16.94
2024-01-29,Breakfast,Monday,January,2024,1714,1204,143,87,15,972,1449,2,No,No,9,Sunny,33,0,67,No Event,No,Chinese,79,2426,929,980,1094,9.78
2024-01-30,Lunch,Tuesday,January,2024,1640,1111,186,88,28,627,1413,3,No,No,8,Sunny,18,0,76,No Event,No,Indian,89,1902,2491,1332,1426,12.6
2024-01-31,Lunch,Wednesday,January,2024,1872,1353,122,70,5,402,1550,4,Yes,No,12,Cloudy,19,0,41,Convocation,No,Chinese,110,1805,784,2356,2450,10.69
2024-02-01,Lunch,Thursday,February,2024,1590,1252,189,85,13,597,1539,2,No,No,6,Cloudy,28,0,68,No Event,No,Continental,50,1779,1351,1419,1552,19.11
2024-02-02,Lunch,Friday,February,2024,2134,1967,95,141,9,974,2212,3,No,No,3,Rainy,20,25,54,No Event,No,Continental,74,1592,669,2031,2098,9.99
2024-02-03,Lunch,Saturday,February,2024,1759,1603,145,121,23,913,1892,3,No,No,6,Rainy,31,11,84,No Event,Yes,Fast Food,87,1928,2471,2577,2608,3.66
2024-02-04,Lunch,Sunday,February,2024,1453,1257,145,69,35,488,1506,4,No,No,4,Rainy,26,43,64,No Event,No,Chinese,45,1336,2277,1612,1677,8.29
2024-02-05,Lunch,Monday,February,2024,2389,1570,148,92,23,670,1833,3,No,No,7,Rainy,22,33,88,Cultural Fest,No,South Indian,81,1382,1286,2520,2612,8.1
2024-02-06,Lunch,Tuesday,February,2024,2483,1868,125,70,6,549,2069,4,No,No,2,Cloudy,27,0,59,Cultural Fest,No,Continental,71,1881,1385,2380,2526,13.57
2024-02-07,Lunch,Wednesday,February,2024,2227,1903,100,84,48,525,2135,6,No,No,16,Cloudy,33,0,61,No Event,No,Continental,43,1813,630,1983,2034,5.12
2024-02-08,Lunch,Thursday,February,2024,1318,907,139,113,36,423,1195,3,No,No,2,Cloudy,37,0,86,No Event,No,Continental,79,1425,2228,1045,1134,7.29
2024-02-09,Lunch,Friday,February,2024,2195,1954,89,81,45,604,2169,4,No,No,11,Sunny,26,0,66,No Event,Yes,South Indian,94,2147,1922,2690,2716,2.51
2024-02-10,Dinner,Saturday,February,2024,1669,1542,185,85,47,697,1859,7,No,No,14,Cloudy,33,0,42,No Event,Yes,Chinese,54,1166,2388,1233,1316,9.34
2024-02-11,Lunch,Sunday,February,2024,1984,1500,97,118,39,577,1754,5,No,No,15,Rainy,23,68,41,Placement Drive,No,Fast Food,95,1915,1901,2011,2045,3.55
2024-02-12,Lunch,Monday,February,2024,2293,1975,169,101,47,457,2292,2,No,No,3,Sunny,29,0,84,No Event,No,South Indian,50,1244,1317,2516,2617,10.28
2024-02-13,Lunch,Tuesday,February,2024,1893,1314,163,53,37,302,1567,2,No,No,12,Sunny,22,0,50,Placement Drive,No,Fast Food,89,681,2034,1896,1973,7.55
2024-02-14,Breakfast,Wednesday,February,2024,2064,1769,120,56,24,630,1969,2,No,No,8,Sunny,36,0,48,No Event,No,Chinese,97,1362,2009,1318,1436,12.34
2024-02-15,Breakfast,Thursday,February,2024,1975,1296,115,147,42,309,1600,4,No,No,17,Sunny,36,0,52,Convocation,No,Continental,88,1843,1644,1249,1317,6.3
2024-02-16,Dinner,Friday,February,2024,1380,959,192,133,33,878,1317,4,No,No,17,Sunny,29,0,73,No Event,Yes,Chinese,106,1839,1100,960,1059,11.29
2024-02-17,Lunch,Saturday,February,2024,2228,1922,164,120,0,980,2206,2,No,No,5,Rainy,29,66,60,Cultural Fest,No,Chinese,77,2262,780,2897,2951,7.41
2024-02-18,Lunch,Sunday,February,2024,2420,2089,145,73,27,861,2334,4,No,No,10,Rainy,32,66,78,No Event,No,Chinese,73,1414,1035,2467,2597,16.06
2024-02-19,Lunch,Monday,February,2024,1246,1049,125,70,40,938,1284,7,No,No,17,Sunny,18,0,78,No Event,No,South Indian,110,2088,1900,1357,1476,9.69
2024-02-20,Breakfast,Tuesday,February,2024,1833,1453,197,106,28,496,1784,3,No,No,5,Cloudy,19,0,89,No Event,No,Continental,79,594,1601,1057,1173,11.61
2024-02-21,Lunch,Wednesday,February,2024,2363,2014,176,122,31,741,2343,3,No,No,7,Cloudy,37,0,73,Sports Day,No,South Indian,61,839,2224,2930,2984,6.74
2024-02-22,Lunch,Thursday,February,2024,1788,1577,102,68,4,314,1751,3,No,No,3,Sunny,36,0,56,No Event,Yes,Fast Food,50,2369,2476,2393,2520,18.73
2024-02-23,Lunch,Friday,February,2024,1509,1418,118,133,33,421,1702,6,No,No,14,Rainy,27,22,47,No Event,No,Fast Food,81,2420,960,1939,1973,4.69
2024-02-24,Lunch,Saturday,February,2024,1473,1350,174,77,45,859,1646,2,No,No,8,Sunny,18,0,41,No Event,No,Indian,81,1803,1464,1666,1704,3.17
2024-02-25,Breakfast,Sunday,February,2024,2039,1811,83,81,25,925,2000,5,No,Yes,10,Cloudy,33,0,65,No Event,No,Continental,67,1851,770,252,399,18.05
2024-02-26,Breakfast,Monday,February,2024,1658,1423,120,83,12,305,1638,2,No,No,6,Sunny,33,0,89,No Event,No,Continental,96,2095,762,926,949,1.95
2024-02-27,Dinner,Tuesday,February,2024,1932,1588,82,65,11,815,1746,3,No,No,2,Sunny,29,0,84,Sports Day,No,Fast Food,69,2277,2381,1240,1266,2.38
2024-02-28,Lunch,Wednesday,February,2024,1560,1070,180,87,21,578,1358,2,No,No,13,Rainy,30,70,87,No Event,No,South Indian,107,1901,632,1543,1687,19.65
2024-02-29,Lunch,Thursday,February,2024,2217,1551,132,130,8,984,1821,6,Yes,No,11,Sunny,30,0,68,No Event,No,Chinese,110,807,2286,2095,2174,11.14
2024-03-01,Breakfast,Friday,March,2024,2292,2053,199,124,5,355,2381,3,No,No,17,Rainy,27,42,78,No Event,No,South Indian,96,1430,642,1676,1763,7.63
2024-03-02,Breakfast,Saturday,March,2024,1861,1658,153,53,35,314,1899,6,No,No,2,Sunny,34,0,59,No Event,No,Continental,72,594,2441,1144,1219,8.26
2024-03-03,Lunch,Sunday,March,2024,1898,1583,185,105,9,687,1882,6,No,No,16,Cloudy,23,0,50,No Event,No,Chinese,67,1639,1139,2073,2122,4.5
2024-03-04,Lunch,Monday,March,2024,2084,1628,175,89,36,390,1928,6,Yes,No,2,Sunny,20,0,53,Placement Drive,No,Chinese,102,1878,1083,2359,2461,11.42
2024-03-05,Lunch,Tuesday,March,2024,1957,1287,115,99,31,793,1532,3,Yes,No,16,Sunny,22,0,81,No Event,No,Indian,71,2153,1929,1771,1911,17.7
2024-03-06,Breakfast,Wednesday,March,2024,2255,1687,128,89,3,538,1907,6,No,No,2,Sunny,26,0,47,No Event,No,Fast Food,82,2135,2389,1397,1522,13.79
2024-03-07,Lunch,Thursday,March,2024,1820,1412,106,131,3,820,1652,6,No,No,3,Sunny,22,0,75,No Event,No,South Indian,106,503,2426,1830,1941,12.73
2024-03-08,Breakfast,Friday,March,2024,1381,1098,132,98,12,516,1340,5,No,No,3,Sunny,34,0,75,Placement Drive,No,Indian,55,718,1185,887,939,7.8
2024-03-09,Breakfast,Saturday,March,2024,1885,1750,128,97,15,484,1990,2,No,No,17,Cloudy,22,0,75,No Event,No,South Indian,56,827,2339,1477,1512,4.54
2024-03-10,Lunch,Sunday,March,2024,1880,1283,162,55,42,494,1542,5,Yes,No,9,Sunny,22,0,81,Convocation,No,South Indian,90,1642,1638,2420,2533,16.11
2024-03-11,Breakfast,Monday,March,2024,1447,1165,181,145,49,338,1540,2,No,No,3,Sunny,35,0,55,Placement Drive,No,Continental,94,2357,1802,850,880,2.85
2024-03-12,Breakfast,Tuesday,March,2024,1819,1383,80,54,25,339,1542,3,No,No,13,Sunny,19,0,63,Sports Day,No,Continental,44,1772,2014,1020,1106,7.08
2024-03-13,Lunch,Wednesday,March,2024,1229,1163,169,128,32,315,1492,5,No,No,2,Sunny,20,0,81,No Event,Yes,South Indian,69,1995,1790,1906,2021,16.07
2024-03-14,Lunch,Thursday,March,2024,2072,1882,125,94,3,380,2104,4,No,Yes,12,Cloudy,29,0,71,Convocation,No,Fast Food,56,1703,2087,794,919,12.69
2024-03-15,Dinner,Friday,March,2024,2147,1678,141,65,25,902,1909,3,No,No,15,Cloudy,19,0,40,No Event,No,South Indian,104,1806,2082,1175,1232,6.09
2024-03-16,Lunch,Saturday,March,2024,2184,2074,156,66,8,949,2304,3,Yes,No,12,Sunny,24,0,56,No Event,No,Fast Food,113,1397,1737,2948,3031,8.4
2024-03-17,Breakfast,Sunday,March,2024,1516,1219,178,108,40,992,1545,2,No,No,9,Cloudy,37,0,71,No Event,No,Chinese,107,1745,859,1031,1118,7.45
2024-03-18,Breakfast,Monday,March,2024,1936,1355,198,105,10,364,1668,2,No,No,12,Sunny,34,0,51,No Event,No,Continental,83,2277,2496,885,947,6.25
2024-03-19,Dinner,Tuesday,March,2024,2312,1888,145,128,4,414,2165,6,No,No,9,Sunny,19,0,89,Sports Day,No,Fast Food,111,602,2468,1607,1667,5.54
2024-03-20,Lunch,Wednesday,March,2024,2457,1763,101,84,37,861,1985,4,No,No,14,Sunny,27,0,53,No Event,No,South Indian,88,2066,2070,2194,2258,8.59
2024-03-21,Lunch,Thursday,March,2024,1367,1149,118,57,31,584,1355,7,No,Yes,6,Cloudy,35,0,56,No Event,No,Chinese,116,1554,1359,352,484,15.02
2024-03-22,Breakfast,Friday,March,2024,1942,1808,171,148,28,445,2155,3,No,No,16,Rainy,30,49,60,Cultural Fest,No,Indian,83,831,1502,1760,1790,2.86
2024-03-23,Lunch,Saturday,March,2024,1325,1173,123,110,37,991,1443,3,Yes,Yes,2,Rainy,33,52,63,Convocation,No,Fast Food,75,2202,1836,605,726,17.27
2024-03-24,Breakfast,Sunday,March,2024,1772,1297,81,149,39,715,1566,5,No,No,12,Sunny,27,0,66,No Event,No,Indian,42,1098,2346,1066,1146,11.38
2024-03-25,Lunch,Monday,March,2024,1319,974,154,76,27,972,1231,2,No,No,15,Sunny,33,0,84,No Event,Yes,Indian,78,2288,1520,1433,1509,6.75
2024-03-26,Dinner,Tuesday,March,2024,2208,1481,191,127,23,678,1822,5,Yes,No,11,Cloudy,28,0,53,No Event,No,Fast Food,47,2066,689,1273,1313,4.64
2024-03-27,Dinner,Wednesday,March,2024,2413,1775,138,136,18,769,2067,2,No,No,16,Cloudy,33,0,60,No Event,No,Continental,51,1093,2036,955,1080,13.41
2024-03-28,Lunch,Thursday,March,2024,1759,1192,180,69,0,566,1441,2,No,No,10,Cloudy,25,0,56,No Event,No,Indian,73,875,899,1450,1498,4.45
2024-03-29,Lunch,Friday,March,2024,2425,1939,169,106,4,912,2218,5,No,No,15,Sunny,30,0,58,No Event,No,Continental,68,2310,1739,2043,2113,6.77
2024-03-30,Dinner,Saturday,March,2024,2282,1968,107,119,22,712,2216,5,Yes,No,7,Rainy,23,58,79,Placement Drive,Yes,Chinese,104,1137,822,1716,1750,4.57
2024-03-31,Lunch,Sunday,March,2024,1896,1659,169,137,18,959,1983,5,No,No,13,Sunny,29,0,46,No Event,No,South Indian,99,2461,1997,2133,2261,13.33
2024-04-01,Breakfast,Monday,April,2024,1422,949,160,72,1,961,1182,7,No,No,6,Sunny,28,0,74,Convocation,No,Indian,53,1016,2373,980,1001,2.7
2024-04-02,Lunch,Tuesday,April,2024,2234,1679,146,149,47,698,2021,2,No,No,7,Sunny,29,0,44,No Event,No,Fast Food,112,1606,1378,2410,2466,6.67
2024-04-03,Breakfast,Wednesday,April,2024,1992,1467,93,125,1,590,1686,4,No,No,4,Rainy,19,42,55,No Event,No,Chinese,114,1137,2045,1171,1226,6.71
2024-04-04,Lunch,Thursday,April,2024,2013,1371,95,51,8,379,1525,5,No,No,12,Cloudy,37,0,45,No Event,No,Chinese,81,1152,1964,1610,1756,15.44
2024-04-05,Lunch,Friday,April,2024,1509,1144,192,76,17,671,1429,2,Yes,No,17,Sunny,24,0,53,No Event,Yes,Indian,113,2373,2409,1783,1857,8.03
2024-04-06,Lunch,Saturday,April,2024,2211,1635,130,81,15,919,1861,5,Yes,No,4,Sunny,32,0,48,No Event,Yes,Chinese,44,851,1958,2467,2522,5.34
2024-04-07,Lunch,Sunday,April,2024,1948,1637,179,142,38,776,1996,7,No,No,1,Sunny,24,0,49,Placement Drive,No,South Indian,45,1864,1258,2358,2421,7.67
2024-04-08,Breakfast,Monday,April,2024,2257,2065,107,99,8,461,2279,4,No,No,6,Sunny,24,0,66,No Event,No,South Indian,77,579,1916,1709,1784,6.1
2024-04-09,Lunch,Tuesday,April,2024,2218,1744,171,113,43,447,2071,4,No,No,5,Sunny,33,0,40,Cultural Fest,No,Chinese,86,676,1970,2721,2786,9.31
2024-04-10,Dinner,Wednesday,April,2024,1680,1468,132,89,22,804,1711,6,No,No,4,Cloudy,30,0,71,Placement Drive,No,Continental,76,1271,1548,925,958,3.03
2024-04-11,Lunch,Thursday,April,2024,1773,1230,131,82,32,504,1475,6,No,No,8,Sunny,31,0,61,No Event,Yes,Continental,102,667,931,1536,1665,18.31
2024-04-12,Lunch,Friday,April,2024,2024,1859,195,78,37,896,2169,4,No,No,7,Sunny,33,0,59,No Event,No,Indian,95,2001,1394,2143,2211,9.69
2024-04-13,Dinner,Saturday,April,2024,2316,1611,104,82,33,349,1830,5,No,No,6,Sunny,23,0,70,No Event,No,South Indian,67,1143,1971,1108,1201,10.65
2024-04-14,Dinner,Sunday,April,2024,1827,1292,136,149,25,713,1602,6,No,No,12,Rainy,21,43,57,No Event,No,Indian,116,985,809,824,949,16.51
2024-04-15,Breakfast,Monday,April,2024,2356,1606,88,66,16,420,1776,7,Yes,No,5,Sunny,19,0,84,No Event,Yes,Fast Food,53,2348,2468,1674,1783,10.4
2024-04-16,Breakfast,Tuesday,April,2024,2043,1517,90,123,13,964,1743,2,No,No,1,Sunny,21,0,87,Placement Drive,No,Chinese,76,1003,994,1211,1324,13.1
2024-04-17,Lunch,Wednesday,April,2024,2188,1784,180,114,12,757,2090,4,No,No,15,Sunny,31,0,64,No Event,No,Continental,55,2480,2463,1885,1916,3.02
2024-04-18,Dinner,Thursday,April,2024,1618,1531,186,92,21,498,1830,5,No,No,14,Sunny,30,0,76,No Event,No,Indian,74,1538,906,989,1070,8.09
2024-04-19,Dinner,Friday,April,2024,1229,1091,124,112,42,525,1369,7,No,Yes,12,Cloudy,35,0,89,No Event,No,Fast Food,47,515,843,260,332,6.16
2024-04-20,Dinner,Saturday,April,2024,1497,1143,164,130,47,559,1484,2,No,No,8,Sunny,21,0,43,No Event,No,South Indian,109,1276,1669,955,1071,12.14
2024-04-21,Lunch,Sunday,April,2024,2284,1879,81,141,17,874,2118,4,No,No,12,Sunny,33,0,72,No Event,Yes,Chinese,100,1586,2473,2616,2747,12.81
2024-04-22,Lunch,Monday,April,2024,1657,1386,133,149,19,577,1687,4,No,Yes,16,Rainy,19,57,67,No Event,No,Chinese,66,2382,1167,383,497,11.09
2024-04-23,Breakfast,Tuesday,April,2024,1503,1347,113,107,29,993,1596,5,No,No,11,Sunny,29,0,47,No Event,No,South Indian,68,835,1984,1144,1226,11.59
2024-04-24,Breakfast,Wednesday,April,2024,2157,1878,121,140,34,303,2173,5,No,No,5,Sunny,34,0,86,No Event,No,Fast Food,119,634,1875,1656,1704,6.88
2024-04-25,Lunch,Thursday,April,2024,1539,1263,156,92,32,492,1543,3,No,No,14,Sunny,31,0,45,Convocation,No,Indian,116,1148,1073,2014,2048,3.99
2024-04-26,Lunch,Friday,April,2024,1647,1401,148,86,45,603,1680,5,No,No,12,Cloudy,20,0,51,No Event,No,Continental,80,1709,2421,1441,1478,4.38
2024-04-27,Lunch,Saturday,April,2024,2080,1817,90,95,16,450,2018,2,No,No,2,Sunny,37,0,47,No Event,No,Indian,109,2094,1637,2036,2113,8.79
2024-04-28,Lunch,Sunday,April,2024,1739,1199,108,74,34,305,1415,6,No,No,2,Sunny,35,0,43,Placement Drive,No,Continental,116,1418,919,1325,1440,12.96
2024-04-29,Breakfast,Monday,April,2024,1684,1195,190,147,11,752,1543,5,No,No,12,Sunny,25,0,46,No Event,No,Fast Food,101,2292,1688,1108,1145,3.85
2024-04-30,Lunch,Tuesday,April,2024,1276,1092,171,116,1,514,1380,5,No,Yes,5,Sunny,30,0,45,No Event,No,Continental,64,1180,1732,362,441,8.07
